repo,pr_number,url,Time to Merge (days),Number of Unique Reviewers,Total Discussion Comments,Commits After First Review,Time Between First and Last Comments (days),Requested Changes,log1p Time to Merge (days),log1p Number of Unique Reviewers,log1p Total Discussion Comments,log1p Commits After First Review,log1p Time Between First and Last Comments (days),log1p Requested Changes
Trilinos,14044,https://github.com/trilinos/Trilinos/pull/14044,0.06,0,7,0,0.06,0,0.058268908123975775,0.0,2.0794415416798357,0.0,0.058268908123975775,0.0
Trilinos,14045,https://github.com/trilinos/Trilinos/pull/14045,8.76,4,285,3,8.76,0,2.278292400425001,1.6094379124341003,5.655991810819852,1.3862943611198906,2.278292400425001,0.0
Trilinos,14048,https://github.com/trilinos/Trilinos/pull/14048,1.58,1,74,0,1.58,0,0.9477893989335261,0.6931471805599453,4.31748811353631,0.0,0.9477893989335261,0.0
Trilinos,14050,https://github.com/trilinos/Trilinos/pull/14050,0.06,0,7,0,0.06,0,0.058268908123975775,0.0,2.0794415416798357,0.0,0.058268908123975775,0.0
Trilinos,14052,https://github.com/trilinos/Trilinos/pull/14052,0.13,1,11,0,0.13,0,0.12221763272424921,0.6931471805599453,2.4849066497880004,0.0,0.12221763272424921,0.0
Trilinos,14053,https://github.com/trilinos/Trilinos/pull/14053,10.93,6,56,3,10.93,0,2.479056236109825,1.9459101490553132,4.04305126783455,1.3862943611198906,2.479056236109825,0.0
Trilinos,14056,https://github.com/trilinos/Trilinos/pull/14056,2.84,1,33,0,2.84,0,1.3454723665996355,0.6931471805599453,3.5263605246161616,0.0,1.3454723665996355,0.0
Trilinos,14061,https://github.com/trilinos/Trilinos/pull/14061,32.84,4,37,8,32.84,0,3.521643534738023,1.6094379124341003,3.6375861597263857,2.1972245773362196,3.521643534738023,0.0
Trilinos,14062,https://github.com/trilinos/Trilinos/pull/14062,0.58,2,33,1,0.58,0,0.4574248470388754,1.0986122886681096,3.5263605246161616,0.6931471805599453,0.4574248470388754,0.0
Trilinos,14063,https://github.com/trilinos/Trilinos/pull/14063,0.19,2,7,0,0.09,0,0.173953307123438,1.0986122886681096,2.0794415416798357,0.0,0.08617769624105233,0.0
Trilinos,14064,https://github.com/trilinos/Trilinos/pull/14064,41.19,1,10,0,41.19,0,3.7421832261362473,0.6931471805599453,2.3978952727983707,0.0,3.7421832261362473,0.0
Trilinos,14065,https://github.com/trilinos/Trilinos/pull/14065,6.24,1,32,3,6.22,0,1.979621206397625,0.6931471805599453,3.4965075614664802,1.3862943611198906,1.9768549529047348,0.0
Trilinos,14067,https://github.com/trilinos/Trilinos/pull/14067,35.07,1,55,0,35.07,0,3.5854614949154477,0.6931471805599453,4.02535169073515,0.0,3.5854614949154477,0.0
Trilinos,14069,https://github.com/trilinos/Trilinos/pull/14069,2.62,1,13,0,2.43,0,1.2864740258376797,0.6931471805599453,2.639057329615259,0.0,1.2325602611778486,0.0
Trilinos,14070,https://github.com/trilinos/Trilinos/pull/14070,0.13,1,12,0,0.13,0,0.12221763272424921,0.6931471805599453,2.5649493574615367,0.0,0.12221763272424921,0.0
Trilinos,14072,https://github.com/trilinos/Trilinos/pull/14072,0.04,1,10,0,0.04,0,0.039220713153281295,0.6931471805599453,2.3978952727983707,0.0,0.039220713153281295,0.0
Trilinos,14073,https://github.com/trilinos/Trilinos/pull/14073,1.04,1,69,0,1.04,0,0.712949807856125,0.6931471805599453,4.248495242049359,0.0,0.712949807856125,0.0
Trilinos,14074,https://github.com/trilinos/Trilinos/pull/14074,1.02,1,65,0,1.02,0,0.7030975114131134,0.6931471805599453,4.189654742026425,0.0,0.7030975114131134,0.0
Trilinos,14076,https://github.com/trilinos/Trilinos/pull/14076,2.93,2,49,1,2.93,0,1.3686394258811698,1.0986122886681096,3.912023005428146,0.6931471805599453,1.3686394258811698,0.0
Trilinos,14077,https://github.com/trilinos/Trilinos/pull/14077,0.11,1,7,0,0.11,0,0.10436001532424277,0.6931471805599453,2.0794415416798357,0.0,0.10436001532424277,0.0
Trilinos,14080,https://github.com/trilinos/Trilinos/pull/14080,3.83,1,15,0,3.43,0,1.5748464676644813,0.6931471805599453,2.772588722239781,0.0,1.4883995840570443,0.0
Trilinos,14081,https://github.com/trilinos/Trilinos/pull/14081,5.13,1,13,0,4.61,0,1.81319474994812,0.6931471805599453,2.639057329615259,0.0,1.724550719534605,0.0
Trilinos,14084,https://github.com/trilinos/Trilinos/pull/14084,32.97,3,120,4,32.97,1,3.5254777821724925,1.3862943611198906,4.795790545596741,1.6094379124341003,3.5254777821724925,0.6931471805599453
Trilinos,14087,https://github.com/trilinos/Trilinos/pull/14087,0.49,1,13,1,0.49,0,0.3987761199573678,0.6931471805599453,2.639057329615259,0.6931471805599453,0.3987761199573678,0.0
Trilinos,14088,https://github.com/trilinos/Trilinos/pull/14088,0.76,2,11,0,0.76,0,0.5653138090500605,1.0986122886681096,2.4849066497880004,0.0,0.5653138090500605,0.0
Trilinos,14091,https://github.com/trilinos/Trilinos/pull/14091,0.75,1,45,17,3.84,0,0.5596157879354227,0.6931471805599453,3.828641396489095,2.8903717578961645,1.5769147207285403,0.0
Trilinos,14092,https://github.com/trilinos/Trilinos/pull/14092,3.7,1,15,0,3.43,0,1.547562508716013,0.6931471805599453,2.772588722239781,0.0,1.4883995840570443,0.0
Trilinos,14093,https://github.com/trilinos/Trilinos/pull/14093,1.32,2,39,4,1.27,0,0.8415671856782186,1.0986122886681096,3.6888794541139363,1.6094379124341003,0.8197798314933114,0.0
Trilinos,14095,https://github.com/trilinos/Trilinos/pull/14095,0.08,1,7,0,0.08,0,0.07696104113612832,0.6931471805599453,2.0794415416798357,0.0,0.07696104113612832,0.0
Trilinos,14096,https://github.com/trilinos/Trilinos/pull/14096,0.94,1,57,0,0.94,0,0.6626879730752367,0.6931471805599453,4.060443010546419,0.0,0.6626879730752367,0.0
Trilinos,14099,https://github.com/trilinos/Trilinos/pull/14099,0.46,0,10,0,0.54,0,0.3784364357202451,0.0,2.3978952727983707,0.0,0.43178241642553783,0.0
Trilinos,14101,https://github.com/trilinos/Trilinos/pull/14101,0.08,1,5,0,0.08,0,0.07696104113612832,0.6931471805599453,1.791759469228055,0.0,0.07696104113612832,0.0
Trilinos,14102,https://github.com/trilinos/Trilinos/pull/14102,2.21,2,18,1,2.21,0,1.1662709371419244,1.0986122886681096,2.9444389791664403,0.6931471805599453,1.1662709371419244,0.0
Trilinos,14104,https://github.com/trilinos/Trilinos/pull/14104,0.04,2,8,0,0.04,0,0.039220713153281295,1.0986122886681096,2.1972245773362196,0.0,0.039220713153281295,0.0
Trilinos,14105,https://github.com/trilinos/Trilinos/pull/14105,18.19,3,67,6,18.19,0,2.9543893100196086,1.3862943611198906,4.219507705176107,1.9459101490553132,2.9543893100196086,0.0
Trilinos,14107,https://github.com/trilinos/Trilinos/pull/14107,2.9,1,15,0,2.9,0,1.3609765531356006,0.6931471805599453,2.772588722239781,0.0,1.3609765531356006,0.0
Trilinos,14110,https://github.com/trilinos/Trilinos/pull/14110,0.05,1,9,0,0.05,0,0.04879016416943201,0.6931471805599453,2.302585092994046,0.0,0.04879016416943201,0.0
Trilinos,14111,https://github.com/trilinos/Trilinos/pull/14111,0.05,1,8,0,0.05,0,0.04879016416943201,0.6931471805599453,2.1972245773362196,0.0,0.04879016416943201,0.0
Trilinos,14113,https://github.com/trilinos/Trilinos/pull/14113,13.75,5,58,7,13.75,1,2.691243082785829,1.791759469228055,4.07753744390572,2.0794415416798357,2.691243082785829,0.6931471805599453
Trilinos,14116,https://github.com/trilinos/Trilinos/pull/14116,0.34,2,11,2,0.15,0,0.29266961396282,1.0986122886681096,2.4849066497880004,1.0986122886681096,0.13976194237515868,0.0
Trilinos,14117,https://github.com/trilinos/Trilinos/pull/14117,18.83,2,54,22,18.18,0,2.9871959425317045,1.0986122886681096,4.007333185232471,3.1354942159291497,2.953868069455292,0.0
Trilinos,14118,https://github.com/trilinos/Trilinos/pull/14118,4.93,2,54,1,4.77,1,1.780024213009634,1.0986122886681096,4.007333185232471,0.6931471805599453,1.752672080520008,0.6931471805599453
Trilinos,14120,https://github.com/trilinos/Trilinos/pull/14120,13.94,3,77,7,13.94,1,2.7040421797046714,1.3862943611198906,4.356708826689592,2.0794415416798357,2.7040421797046714,0.6931471805599453
Trilinos,14121,https://github.com/trilinos/Trilinos/pull/14121,0.62,2,15,0,0.62,0,0.4824261492442927,1.0986122886681096,2.772588722239781,0.0,0.4824261492442927,0.0
Trilinos,14124,https://github.com/trilinos/Trilinos/pull/14124,0.08,1,13,0,16.92,0,0.07696104113612832,0.6931471805599453,2.639057329615259,0.0,2.8859174075467844,0.0
Trilinos,14126,https://github.com/trilinos/Trilinos/pull/14126,3.74,1,15,0,3.43,0,1.556037135706985,0.6931471805599453,2.772588722239781,0.0,1.4883995840570443,0.0
Trilinos,14128,https://github.com/trilinos/Trilinos/pull/14128,2.16,2,29,3,2.16,0,1.1505720275988207,1.0986122886681096,3.4011973816621555,1.3862943611198906,1.1505720275988207,0.0
Trilinos,14130,https://github.com/trilinos/Trilinos/pull/14130,0.7,1,35,0,0.7,0,0.5306282510621704,0.6931471805599453,3.58351893845611,0.0,0.5306282510621704,0.0
Trilinos,14131,https://github.com/trilinos/Trilinos/pull/14131,0.62,1,23,0,0.61,0,0.4824261492442927,0.6931471805599453,3.1780538303479458,0.0,0.4762341789963716,0.0
Trilinos,14132,https://github.com/trilinos/Trilinos/pull/14132,0.04,1,11,0,0.04,0,0.039220713153281295,0.6931471805599453,2.4849066497880004,0.0,0.039220713153281295,0.0
Trilinos,14133,https://github.com/trilinos/Trilinos/pull/14133,0.16,1,8,0,0.08,0,0.14842000511827327,0.6931471805599453,2.1972245773362196,0.0,0.07696104113612832,0.0
Trilinos,14137,https://github.com/trilinos/Trilinos/pull/14137,0.09,1,8,0,0.09,0,0.08617769624105233,0.6931471805599453,2.1972245773362196,0.0,0.08617769624105233,0.0
Trilinos,14138,https://github.com/trilinos/Trilinos/pull/14138,42.77,4,22,4,42.76,1,3.778948651202804,1.6094379124341003,3.1354942159291497,1.6094379124341003,3.7787201581137255,0.6931471805599453
Trilinos,14141,https://github.com/trilinos/Trilinos/pull/14141,2.67,1,9,0,0.43,0,1.3001916620664788,0.6931471805599453,2.302585092994046,0.0,0.3576744442718159,0.0
Trilinos,14143,https://github.com/trilinos/Trilinos/pull/14143,0.17,2,8,0,0.17,0,0.15700374880966475,1.0986122886681096,2.1972245773362196,0.0,0.15700374880966475,0.0
Trilinos,14145,https://github.com/trilinos/Trilinos/pull/14145,0.11,1,7,0,0.11,0,0.10436001532424277,0.6931471805599453,2.0794415416798357,0.0,0.10436001532424277,0.0
Trilinos,14146,https://github.com/trilinos/Trilinos/pull/14146,31.99,4,94,20,31.9,0,3.49620448524049,1.6094379124341003,4.553876891600541,3.044522437723423,3.493472657771326,0.0
Trilinos,14148,https://github.com/trilinos/Trilinos/pull/14148,0.14,1,9,0,0.14,0,0.1310282624064041,0.6931471805599453,2.302585092994046,0.0,0.1310282624064041,0.0
Trilinos,14153,https://github.com/trilinos/Trilinos/pull/14153,0.08,1,9,0,0.08,0,0.07696104113612832,0.6931471805599453,2.302585092994046,0.0,0.07696104113612832,0.0
Trilinos,14154,https://github.com/trilinos/Trilinos/pull/14154,0.11,1,12,0,4.06,0,0.10436001532424277,0.6931471805599453,2.5649493574615367,0.0,1.6213664832993742,0.0
Trilinos,14155,https://github.com/trilinos/Trilinos/pull/14155,0.26,2,17,0,0.26,0,0.23111172096338664,1.0986122886681096,2.8903717578961645,0.0,0.23111172096338664,0.0
Trilinos,14160,https://github.com/trilinos/Trilinos/pull/14160,0.88,1,17,0,0.88,0,0.6312717768418579,0.6931471805599453,2.8903717578961645,0.0,0.6312717768418579,0.0
Trilinos,14161,https://github.com/trilinos/Trilinos/pull/14161,3.17,1,15,2,3.17,0,1.4279160358107101,0.6931471805599453,2.772588722239781,1.0986122886681096,1.4279160358107101,0.0
Trilinos,14162,https://github.com/trilinos/Trilinos/pull/14162,5.03,3,38,6,5.03,0,1.7967470107390942,1.3862943611198906,3.6635616461296463,1.9459101490553132,1.7967470107390942,0.0
Trilinos,14163,https://github.com/trilinos/Trilinos/pull/14163,2.79,1,16,0,2.79,0,1.332366019094335,0.6931471805599453,2.833213344056216,0.0,1.332366019094335,0.0
Trilinos,14164,https://github.com/trilinos/Trilinos/pull/14164,4.6,1,14,0,4.6,0,1.7227665977411035,0.6931471805599453,2.70805020110221,0.0,1.7227665977411035,0.0
Trilinos,14167,https://github.com/trilinos/Trilinos/pull/14167,2.71,1,21,1,2.7,0,1.3110318766193438,0.6931471805599453,3.091042453358316,0.6931471805599453,1.308332819650179,0.0
Trilinos,14169,https://github.com/trilinos/Trilinos/pull/14169,2.66,4,28,3,2.12,1,1.297463147413275,1.6094379124341003,3.367295829986474,1.3862943611198906,1.1378330018213911,0.6931471805599453
Trilinos,14170,https://github.com/trilinos/Trilinos/pull/14170,1.72,1,14,0,1.71,0,1.000631880307906,0.6931471805599453,2.70805020110221,0.0,0.9969486348916095,0.0
Trilinos,14173,https://github.com/trilinos/Trilinos/pull/14173,0.48,1,9,0,0.48,0,0.3920420877760237,0.6931471805599453,2.302585092994046,0.0,0.3920420877760237,0.0
Trilinos,14174,https://github.com/trilinos/Trilinos/pull/14174,1.76,1,107,0,1.75,0,1.0152306797290587,0.6931471805599453,4.68213122712422,0.0,1.0116009116784799,0.0
Trilinos,14175,https://github.com/trilinos/Trilinos/pull/14175,0.18,1,9,0,0.18,0,0.16551443847757338,0.6931471805599453,2.302585092994046,0.0,0.16551443847757338,0.0
Trilinos,14176,https://github.com/trilinos/Trilinos/pull/14176,0.94,2,15,0,0.94,0,0.6626879730752367,1.0986122886681096,2.772588722239781,0.0,0.6626879730752367,0.0
Trilinos,14179,https://github.com/trilinos/Trilinos/pull/14179,0.24,1,10,0,0.24,0,0.2151113796169455,0.6931471805599453,2.3978952727983707,0.0,0.2151113796169455,0.0
Trilinos,14185,https://github.com/trilinos/Trilinos/pull/14185,0.24,2,18,1,0.24,0,0.2151113796169455,1.0986122886681096,2.9444389791664403,0.6931471805599453,0.2151113796169455,0.0
Trilinos,14186,https://github.com/trilinos/Trilinos/pull/14186,0.46,1,24,0,0.46,0,0.3784364357202451,0.6931471805599453,3.2188758248682006,0.0,0.3784364357202451,0.0
Trilinos,14187,https://github.com/trilinos/Trilinos/pull/14187,0.27,1,14,1,0.27,0,0.23901690047049992,0.6931471805599453,2.70805020110221,0.6931471805599453,0.23901690047049992,0.0
Trilinos,14191,https://github.com/trilinos/Trilinos/pull/14191,0.16,1,18,0,0.16,0,0.14842000511827327,0.6931471805599453,2.9444389791664403,0.0,0.14842000511827327,0.0
Trilinos,14193,https://github.com/trilinos/Trilinos/pull/14193,0.93,3,25,2,0.93,0,0.6575200029167942,1.3862943611198906,3.258096538021482,1.0986122886681096,0.6575200029167942,0.0
Trilinos,14194,https://github.com/trilinos/Trilinos/pull/14194,0.12,1,21,0,0.12,0,0.11332868530700317,0.6931471805599453,3.091042453358316,0.0,0.11332868530700317,0.0
Trilinos,14195,https://github.com/trilinos/Trilinos/pull/14195,0.6,1,9,1,0.6,0,0.4700036292457356,0.6931471805599453,2.302585092994046,0.6931471805599453,0.4700036292457356,0.0
Trilinos,14196,https://github.com/trilinos/Trilinos/pull/14196,0.07,2,10,0,0.06,0,0.06765864847381481,1.0986122886681096,2.3978952727983707,0.0,0.058268908123975775,0.0
Trilinos,14199,https://github.com/trilinos/Trilinos/pull/14199,0.83,2,14,1,0.83,0,0.6043159668533296,1.0986122886681096,2.70805020110221,0.6931471805599453,0.6043159668533296,0.0
Trilinos,14201,https://github.com/trilinos/Trilinos/pull/14201,0.6,1,7,0,0.05,0,0.4700036292457356,0.6931471805599453,2.0794415416798357,0.0,0.04879016416943201,0.0
Trilinos,14205,https://github.com/trilinos/Trilinos/pull/14205,0.83,1,14,0,0.83,0,0.6043159668533296,0.6931471805599453,2.70805020110221,0.0,0.6043159668533296,0.0
Trilinos,14206,https://github.com/trilinos/Trilinos/pull/14206,4.75,3,23,3,4.76,0,1.749199854809259,1.3862943611198906,3.1780538303479458,1.3862943611198906,1.7509374747077997,0.0
Trilinos,14207,https://github.com/trilinos/Trilinos/pull/14207,1.0,1,15,0,1.0,0,0.6931471805599453,0.6931471805599453,2.772588722239781,0.0,0.6931471805599453,0.0
Trilinos,14211,https://github.com/trilinos/Trilinos/pull/14211,4.98,1,97,1,4.98,0,1.7884205679625405,0.6931471805599453,4.584967478670572,0.6931471805599453,1.7884205679625405,0.0
Trilinos,14212,https://github.com/trilinos/Trilinos/pull/14212,2.81,1,13,0,2.43,0,1.3376291891386096,0.6931471805599453,2.639057329615259,0.0,1.2325602611778486,0.0
Trilinos,14213,https://github.com/trilinos/Trilinos/pull/14213,0.22,1,6,0,0.16,0,0.1988508587451652,0.6931471805599453,1.9459101490553132,0.0,0.14842000511827327,0.0
Trilinos,14216,https://github.com/trilinos/Trilinos/pull/14216,6.38,1,7,0,6.28,0,1.998773638612381,0.6931471805599453,2.0794415416798357,0.0,1.9851308622085946,0.0
Trilinos,14217,https://github.com/trilinos/Trilinos/pull/14217,0.7,1,10,0,0.7,0,0.5306282510621704,0.6931471805599453,2.3978952727983707,0.0,0.5306282510621704,0.0
Trilinos,14219,https://github.com/trilinos/Trilinos/pull/14219,20.02,2,42,2,20.02,0,3.045474365448805,1.0986122886681096,3.7612001156935624,1.0986122886681096,3.045474365448805,0.0
Trilinos,14220,https://github.com/trilinos/Trilinos/pull/14220,14.72,2,30,7,14.72,0,2.7549337870010606,1.0986122886681096,3.4339872044851463,2.0794415416798357,2.7549337870010606,0.0
Trilinos,14226,https://github.com/trilinos/Trilinos/pull/14226,0.06,0,7,0,0.06,0,0.058268908123975775,0.0,2.0794415416798357,0.0,0.058268908123975775,0.0
Trilinos,14229,https://github.com/trilinos/Trilinos/pull/14229,0.86,2,11,0,0.86,0,0.6205764877251099,1.0986122886681096,2.4849066497880004,0.0,0.6205764877251099,0.0
Trilinos,14238,https://github.com/trilinos/Trilinos/pull/14238,1.03,1,13,0,1.03,0,0.708035793053696,0.6931471805599453,2.639057329615259,0.0,0.708035793053696,0.0
Trilinos,14241,https://github.com/trilinos/Trilinos/pull/14241,0.34,0,13,0,0.69,0,0.29266961396282,0.0,2.639057329615259,0.0,0.5247285289349821,0.0
Trilinos,14242,https://github.com/trilinos/Trilinos/pull/14242,13.13,1,32,0,13.0,0,2.648300196696436,0.6931471805599453,3.4965075614664802,0.0,2.639057329615259,0.0
Trilinos,14244,https://github.com/trilinos/Trilinos/pull/14244,0.01,0,3,0,0.0,0,0.009950330853168083,0.0,1.3862943611198906,0.0,0.0,0.0
Trilinos,14246,https://github.com/trilinos/Trilinos/pull/14246,0.78,1,12,0,0.78,0,0.5766133643039938,0.6931471805599453,2.5649493574615367,0.0,0.5766133643039938,0.0
Trilinos,14247,https://github.com/trilinos/Trilinos/pull/14247,0.8,2,11,0,0.8,0,0.5877866649021191,1.0986122886681096,2.4849066497880004,0.0,0.5877866649021191,0.0
Trilinos,14249,https://github.com/trilinos/Trilinos/pull/14249,2.52,1,13,0,2.43,0,1.2584609896100059,0.6931471805599453,2.639057329615259,0.0,1.2325602611778486,0.0
Trilinos,14250,https://github.com/trilinos/Trilinos/pull/14250,2.58,1,11,0,2.58,0,1.275362800412609,0.6931471805599453,2.4849066497880004,0.0,1.275362800412609,0.0
Trilinos,14251,https://github.com/trilinos/Trilinos/pull/14251,2.58,1,15,0,2.58,0,1.275362800412609,0.6931471805599453,2.772588722239781,0.0,1.275362800412609,0.0
Trilinos,14260,https://github.com/trilinos/Trilinos/pull/14260,0.09,1,10,0,0.09,0,0.08617769624105233,0.6931471805599453,2.3978952727983707,0.0,0.08617769624105233,0.0
Trilinos,14262,https://github.com/trilinos/Trilinos/pull/14262,11.95,1,32,0,11.95,0,2.5610957881455465,0.6931471805599453,3.4965075614664802,0.0,2.5610957881455465,0.0
Trilinos,14264,https://github.com/trilinos/Trilinos/pull/14264,6.66,1,24,0,6.02,0,2.0360119837525,0.6931471805599453,3.2188758248682006,0.0,1.9487632180377197,0.0
Trilinos,14275,https://github.com/trilinos/Trilinos/pull/14275,0.62,2,17,0,0.61,0,0.4824261492442927,1.0986122886681096,2.8903717578961645,0.0,0.4762341789963716,0.0
Trilinos,14278,https://github.com/trilinos/Trilinos/pull/14278,2.43,1,13,0,2.43,0,1.2325602611778486,0.6931471805599453,2.639057329615259,0.0,1.2325602611778486,0.0
Trilinos,14281,https://github.com/trilinos/Trilinos/pull/14281,15.03,2,44,1,15.03,0,2.7744619666214616,1.0986122886681096,3.8066624897703196,0.6931471805599453,2.7744619666214616,0.0
Trilinos,14284,https://github.com/trilinos/Trilinos/pull/14284,1.63,1,129,0,1.63,0,0.9669838461896731,0.6931471805599453,4.867534450455582,0.0,0.9669838461896731,0.0
Trilinos,14285,https://github.com/trilinos/Trilinos/pull/14285,0.39,1,15,0,0.39,0,0.3293037471426004,0.6931471805599453,2.772588722239781,0.0,0.3293037471426004,0.0
Trilinos,14286,https://github.com/trilinos/Trilinos/pull/14286,13.92,2,40,2,13.91,0,2.702702594775615,1.0986122886681096,3.713572066704308,1.0986122886681096,2.702032128776647,0.0
Trilinos,14287,https://github.com/trilinos/Trilinos/pull/14287,13.68,1,29,0,13.68,0,2.6864860231863696,0.6931471805599453,3.4011973816621555,0.0,2.6864860231863696,0.0
Trilinos,14291,https://github.com/trilinos/Trilinos/pull/14291,7.23,3,40,5,7.23,1,2.1077860146889784,1.3862943611198906,3.713572066704308,1.791759469228055,2.1077860146889784,0.6931471805599453
Trilinos,14292,https://github.com/trilinos/Trilinos/pull/14292,3.88,1,11,0,3.88,0,1.5851452198650557,0.6931471805599453,2.4849066497880004,0.0,1.5851452198650557,0.0
Trilinos,14295,https://github.com/trilinos/Trilinos/pull/14295,2.92,1,12,0,2.92,0,1.366091653802371,0.6931471805599453,2.5649493574615367,0.0,1.366091653802371,0.0
Trilinos,14296,https://github.com/trilinos/Trilinos/pull/14296,2.86,1,13,0,2.43,0,1.3506671834767394,0.6931471805599453,2.639057329615259,0.0,1.2325602611778486,0.0
Trilinos,14303,https://github.com/trilinos/Trilinos/pull/14303,0.38,1,19,0,0.38,0,0.32208349916911333,0.6931471805599453,2.995732273553991,0.0,0.32208349916911333,0.0
Trilinos,14304,https://github.com/trilinos/Trilinos/pull/14304,0.44,1,39,0,0.44,0,0.36464311358790924,0.6931471805599453,3.6888794541139363,0.0,0.36464311358790924,0.0
Trilinos,14309,https://github.com/trilinos/Trilinos/pull/14309,0.34,1,8,0,0.34,0,0.29266961396282,0.6931471805599453,2.1972245773362196,0.0,0.29266961396282,0.0
Trilinos,14310,https://github.com/trilinos/Trilinos/pull/14310,2.06,1,13,2,2.06,0,1.1184149159642893,0.6931471805599453,2.639057329615259,1.0986122886681096,1.1184149159642893,0.0
Trilinos,14311,https://github.com/trilinos/Trilinos/pull/14311,5.04,2,16,0,4.69,0,1.7984040119467237,1.0986122886681096,2.833213344056216,0.0,1.7387102481382395,0.0
Trilinos,14312,https://github.com/trilinos/Trilinos/pull/14312,4.27,1,20,0,4.27,0,1.6620303625532709,0.6931471805599453,3.044522437723423,0.0,1.6620303625532709,0.0
Trilinos,14319,https://github.com/trilinos/Trilinos/pull/14319,0.82,1,9,0,0.81,0,0.598836501088704,0.6931471805599453,2.302585092994046,0.0,0.5933268452777344,0.0
Trilinos,14320,https://github.com/trilinos/Trilinos/pull/14320,3.43,1,15,0,3.43,0,1.4883995840570443,0.6931471805599453,2.772588722239781,0.0,1.4883995840570443,0.0
Trilinos,14321,https://github.com/trilinos/Trilinos/pull/14321,0.49,1,14,0,0.49,0,0.3987761199573678,0.6931471805599453,2.70805020110221,0.0,0.3987761199573678,0.0
Trilinos,14327,https://github.com/trilinos/Trilinos/pull/14327,0.26,1,12,0,0.15,0,0.23111172096338664,0.6931471805599453,2.5649493574615367,0.0,0.13976194237515868,0.0
Trilinos,14331,https://github.com/trilinos/Trilinos/pull/14331,0.76,1,43,0,0.76,0,0.5653138090500605,0.6931471805599453,3.784189633918261,0.0,0.5653138090500605,0.0
Trilinos,14333,https://github.com/trilinos/Trilinos/pull/14333,0.11,1,7,0,0.11,0,0.10436001532424277,0.6931471805599453,2.0794415416798357,0.0,0.10436001532424277,0.0
Trilinos,14338,https://github.com/trilinos/Trilinos/pull/14338,0.18,1,10,0,0.18,0,0.16551443847757338,0.6931471805599453,2.3978952727983707,0.0,0.16551443847757338,0.0
amrex,3109,https://github.com/AMReX-Codes/amrex/pull/3109,0.72,1,2,0,0.48,0,0.5423242908253616,0.6931471805599453,1.0986122886681096,0.0,0.3920420877760237,0.0
amrex,3615,https://github.com/AMReX-Codes/amrex/pull/3615,144.01,1,0,0,,0,4.976802705559804,0.6931471805599453,0.0,0.0,,0.0
amrex,3684,https://github.com/AMReX-Codes/amrex/pull/3684,227.53,1,2,0,8.12,0,5.431667492744793,0.6931471805599453,1.0986122886681096,0.0,2.21046980408624,0.0
amrex,3702,https://github.com/AMReX-Codes/amrex/pull/3702,8.1,1,2,0,0.0,0,2.2082744135228043,0.6931471805599453,1.0986122886681096,0.0,0.0,0.0
amrex,3711,https://github.com/AMReX-Codes/amrex/pull/3711,21.94,1,2,0,0.12,0,3.1328821117012247,0.6931471805599453,1.0986122886681096,0.0,0.11332868530700317,0.0
amrex,3725,https://github.com/AMReX-Codes/amrex/pull/3725,0.15,1,0,1,,0,0.13976194237515868,0.6931471805599453,0.0,0.6931471805599453,,0.0
amrex,3729,https://github.com/AMReX-Codes/amrex/pull/3729,0.04,1,0,0,,0,0.039220713153281295,0.6931471805599453,0.0,0.0,,0.0
amrex,3732,https://github.com/AMReX-Codes/amrex/pull/3732,0.11,2,2,1,0.0,0,0.10436001532424277,1.0986122886681096,1.0986122886681096,0.6931471805599453,0.0,0.0
amrex,3734,https://github.com/AMReX-Codes/amrex/pull/3734,0.04,1,0,0,,0,0.039220713153281295,0.6931471805599453,0.0,0.0,,0.0
amrex,3736,https://github.com/AMReX-Codes/amrex/pull/3736,0.18,3,5,2,0.03,0,0.16551443847757338,1.3862943611198906,1.791759469228055,1.0986122886681096,0.0295588022415444,0.0
amrex,3738,https://github.com/AMReX-Codes/amrex/pull/3738,0.32,1,0,0,,0,0.2776317365982795,0.6931471805599453,0.0,0.0,,0.0
amrex,3741,https://github.com/AMReX-Codes/amrex/pull/3741,0.49,1,0,0,,0,0.3987761199573678,0.6931471805599453,0.0,0.0,,0.0
amrex,3742,https://github.com/AMReX-Codes/amrex/pull/3742,4.17,2,1,0,,0,1.6428726885203377,1.0986122886681096,0.6931471805599453,0.0,,0.0
amrex,3743,https://github.com/AMReX-Codes/amrex/pull/3743,6.77,2,10,0,1.0,0,2.050270164379556,1.0986122886681096,2.3978952727983707,0.0,0.6931471805599453,0.0
amrex,3747,https://github.com/AMReX-Codes/amrex/pull/3747,0.11,1,0,0,,0,0.10436001532424277,0.6931471805599453,0.0,0.0,,0.0
amrex,3754,https://github.com/AMReX-Codes/amrex/pull/3754,1.15,1,0,0,,0,0.7654678421395714,0.6931471805599453,0.0,0.0,,0.0
amrex,3758,https://github.com/AMReX-Codes/amrex/pull/3758,0.19,1,2,0,0.08,0,0.173953307123438,0.6931471805599453,1.0986122886681096,0.0,0.07696104113612832,0.0
amrex,3760,https://github.com/AMReX-Codes/amrex/pull/3760,0.95,1,0,0,,0,0.6678293725756554,0.6931471805599453,0.0,0.0,,0.0
amrex,3763,https://github.com/AMReX-Codes/amrex/pull/3763,0.11,1,0,0,,0,0.10436001532424277,0.6931471805599453,0.0,0.0,,0.0
