repo,pr_number,url,Time to Merge (days),Number of Unique Reviewers,Total Discussion Comments,Commits After First Review,Time Between First and Last Comments (days),Requested Changes,log1p Time to Merge (days),log1p Number of Unique Reviewers,log1p Total Discussion Comments,log1p Commits After First Review,log1p Time Between First and Last Comments (days),log1p Requested Changes
amrex,3701,https://github.com/AMReX-Codes/amrex/pull/3701,0.12,1,2,2,0.0,0,0.11332868530700317,0.6931471805599453,1.0986122886681096,1.0986122886681096,0.0,0.0
amrex,3714,https://github.com/AMReX-Codes/amrex/pull/3714,1.1,3,14,6,1.05,0,0.7419373447293773,1.3862943611198906,2.70805020110221,1.9459101490553132,0.7178397931503169,0.0
amrex,3724,https://github.com/AMReX-Codes/amrex/pull/3724,1.05,1,3,3,0.05,0,0.7178397931503169,0.6931471805599453,1.3862943611198906,1.3862943611198906,0.04879016416943201,0.0
amrex,3733,https://github.com/AMReX-Codes/amrex/pull/3733,0.12,2,7,6,0.02,0,0.11332868530700317,1.0986122886681096,2.0794415416798357,1.9459101490553132,0.019802627296179712,0.0
amrex,3735,https://github.com/AMReX-Codes/amrex/pull/3735,1.64,3,13,1,1.86,0,0.9707789171582247,1.3862943611198906,2.639057329615259,0.6931471805599453,1.0508216248317612,0.0
amrex,3748,https://github.com/AMReX-Codes/amrex/pull/3748,0.24,1,3,1,0.06,0,0.2151113796169455,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.058268908123975775,0.0
amrex,3750,https://github.com/AMReX-Codes/amrex/pull/3750,0.95,2,2,6,0.0,0,0.6678293725756554,1.0986122886681096,1.0986122886681096,1.9459101490553132,0.0,0.0
amrex,3767,https://github.com/AMReX-Codes/amrex/pull/3767,0.09,2,2,1,0.0,0,0.08617769624105233,1.0986122886681096,1.0986122886681096,0.6931471805599453,0.0,0.0
amrex,3793,https://github.com/AMReX-Codes/amrex/pull/3793,0.37,2,5,3,0.34,1,0.31481073984003355,1.0986122886681096,1.791759469228055,1.3862943611198906,0.29266961396282,0.6931471805599453
amrex,3794,https://github.com/AMReX-Codes/amrex/pull/3794,1.69,2,6,3,0.06,0,0.9895411936137477,1.0986122886681096,1.9459101490553132,1.3862943611198906,0.058268908123975775,0.0
amrex,3806,https://github.com/AMReX-Codes/amrex/pull/3806,4.09,2,16,11,2.01,2,1.6272778305624314,1.0986122886681096,2.833213344056216,2.4849066497880004,1.1019400787607843,1.0986122886681096
amrex,3812,https://github.com/AMReX-Codes/amrex/pull/3812,163.63,2,2,1,,0,5.10370053165993,1.0986122886681096,1.0986122886681096,0.6931471805599453,,0.0
amrex,3830,https://github.com/AMReX-Codes/amrex/pull/3830,0.48,1,0,1,,0,0.3920420877760237,0.6931471805599453,0.0,0.6931471805599453,,0.0
amrex,3848,https://github.com/AMReX-Codes/amrex/pull/3848,2.25,2,12,4,2.02,0,1.1786549963416462,1.0986122886681096,2.5649493574615367,1.6094379124341003,1.1052568313867783,0.0
amrex,3855,https://github.com/AMReX-Codes/amrex/pull/3855,0.22,1,2,1,,0,0.1988508587451652,0.6931471805599453,1.0986122886681096,0.6931471805599453,,0.0
amrex,3866,https://github.com/AMReX-Codes/amrex/pull/3866,0.17,2,3,1,0.17,0,0.15700374880966475,1.0986122886681096,1.3862943611198906,0.6931471805599453,0.15700374880966475,0.0
amrex,3871,https://github.com/AMReX-Codes/amrex/pull/3871,7.16,1,5,2,0.92,0,2.0992441689760155,0.6931471805599453,1.791759469228055,1.0986122886681096,0.6523251860396903,0.0
amrex,3885,https://github.com/AMReX-Codes/amrex/pull/3885,5.89,2,8,4,5.91,0,1.9300710850255671,1.0986122886681096,2.1972245773362196,1.6094379124341003,1.9329696377795786,0.0
amrex,3907,https://github.com/AMReX-Codes/amrex/pull/3907,4.27,3,10,14,4.8,0,1.6620303625532709,1.3862943611198906,2.3978952727983707,2.70805020110221,1.7578579175523736,0.0
amrex,3958,https://github.com/AMReX-Codes/amrex/pull/3958,0.26,1,0,1,,0,0.23111172096338664,0.6931471805599453,0.0,0.6931471805599453,,0.0
amrex,3969,https://github.com/AMReX-Codes/amrex/pull/3969,11.01,3,27,1,6.4,0,2.485739636091892,1.3862943611198906,3.332204510175204,0.6931471805599453,2.0014800002101243,0.0
amrex,3974,https://github.com/AMReX-Codes/amrex/pull/3974,1.93,1,0,10,,0,1.0750024230289759,0.6931471805599453,0.0,2.3978952727983707,,0.0
amrex,4013,https://github.com/AMReX-Codes/amrex/pull/4013,3.9,2,4,1,2.16,0,1.589235205116581,1.0986122886681096,1.6094379124341003,0.6931471805599453,1.1505720275988207,0.0
amrex,4016,https://github.com/AMReX-Codes/amrex/pull/4016,30.17,2,8,2,24.21,0,3.4394560937792455,1.0986122886681096,2.1972245773362196,1.0986122886681096,3.2272407411998283,0.0
amrex,4022,https://github.com/AMReX-Codes/amrex/pull/4022,0.1,1,0,1,,0,0.09531017980432487,0.6931471805599453,0.0,0.6931471805599453,,0.0
amrex,4025,https://github.com/AMReX-Codes/amrex/pull/4025,0.11,1,2,1,0.06,0,0.10436001532424277,0.6931471805599453,1.0986122886681096,0.6931471805599453,0.058268908123975775,0.0
amrex,4030,https://github.com/AMReX-Codes/amrex/pull/4030,0.14,1,0,1,,0,0.1310282624064041,0.6931471805599453,0.0,0.6931471805599453,,0.0
amrex,4046,https://github.com/AMReX-Codes/amrex/pull/4046,2.56,3,6,2,2.52,0,1.269760544863939,1.3862943611198906,1.9459101490553132,1.0986122886681096,1.2584609896100059,0.0
amrex,4052,https://github.com/AMReX-Codes/amrex/pull/4052,12.81,3,6,4,12.02,0,2.6253929674212007,1.3862943611198906,1.9459101490553132,1.6094379124341003,2.5664866367804233,0.0
amrex,4073,https://github.com/AMReX-Codes/amrex/pull/4073,11.07,2,2,4,4.54,0,2.4907230351094403,1.0986122886681096,1.0986122886681096,1.6094379124341003,1.7119945007591926,0.0
amrex,4078,https://github.com/AMReX-Codes/amrex/pull/4078,0.11,1,1,3,,0,0.10436001532424277,0.6931471805599453,0.6931471805599453,1.3862943611198906,,0.0
amrex,4079,https://github.com/AMReX-Codes/amrex/pull/4079,0.25,1,3,2,0.0,1,0.22314355131420976,0.6931471805599453,1.3862943611198906,1.0986122886681096,0.0,0.6931471805599453
amrex,4096,https://github.com/AMReX-Codes/amrex/pull/4096,0.03,1,3,1,0.01,0,0.0295588022415444,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.009950330853168083,0.0
